geoid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
14000US25009261101,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25017316300,10.0,6.0,5.0,9.0,2.0,3.0,9.0,16.0,1.0,9.0,8.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,1.0,1.0,8.0,10.0,9.0,3.0,9.0,4.0,8.0,2.0,1.0,1.0,11.0,8.0,1.0,10.0,7.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,10.0,6.0,3.0,3.0,9.0,6.0
14000US25017310602,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,1.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009205900,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25021457100,8.0,2.0,3.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0
14000US25017350400,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25025082000,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25009251300,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009250200,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009210600,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25017351000,5.0,15.0,4.0,10.0,4.0,8.0,15.0,9.0,8.0,4.0,3.0,10.0,9.0,11.0,10.0,10.0,4.0,8.0,9.0,5.0,12.0,9.0,8.0,4.0,16.0,13.0,21.0,13.0,3.0,5.0,13.0,10.0,4.0,14.0,4.0,11.0,14.0,14.0,12.0,8.0,3.0,16.0,3.0,13.0,9.0,9.0,15.0,4.0,9.0,17.0,20.0
14000US25025110607,3.0,3.0,14.0,3.0,2.0,3.0,3.0,24.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25021417501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25021417602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25017357400,8.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,23.0,4.0,2.0,8.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0
14000US25025000601,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25017331101,14.0,9.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,13.0,2.0,3.0,14.0,10.0,9.0,3.0,10.0,1.0,2.0,2.0,9.0,11.0,2.0,3.0,2.0,3.0,4.0,10.0,2.0,4.0,3.0,9.0,3.0,7.0,8.0,2.0,11.0,10.0,2.0,1.0,7.0,8.0,1.0,1.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0
14000US25009207000,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25021456402,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25021456301,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25023510502,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25025140202,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25017354300,19.0,19.0,11.0,21.0,13.0,16.0,19.0,22.0,23.0,21.0,22.0,12.0,11.0,10.0,20.0,20.0,21.0,19.0,17.0,21.0,16.0,13.0,16.0,12.0,22.0,20.0,15.0,16.0,24.0,20.0,18.0,20.0,20.0,20.0,8.0,22.0,9.0,19.0,6.0,22.0,23.0,19.0,17.0,19.0,17.0,16.0,10.0,23.0,20.0,11.0,24.0
14000US25023510400,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25021419100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25017353200,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25017336300,8.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US25021416400,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25023510900,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25025000302,8.0,2.0,3.0,2.0,23.0,24.0,4.0,14.0,18.0,2.0,13.0,2.0,2.0,2.0,7.0,7.0,2.0,20.0,10.0,19.0,21.0,15.0,16.0,16.0,4.0,20.0,11.0,2.0,25.0,4.0,18.0,19.0,14.0,7.0,3.0,19.0,7.0,2.0,3.0,19.0,2.0,10.0,23.0,1.0,21.0,18.0,21.0,24.0,18.0,2.0,22.0
14000US25017368200,3.0,3.0,13.0,3.0,13.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,11.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,11.0,1.0,3.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017368500,3.0,3.0,13.0,3.0,13.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,11.0,1.0,3.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017313102,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,1.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009260302,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25025140105,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25009213100,4.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,10.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25025140201,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25025081001,21.0,10.0,11.0,19.0,20.0,25.0,22.0,28.0,21.0,22.0,23.0,17.0,18.0,6.0,21.0,21.0,17.0,15.0,20.0,20.0,20.0,18.0,14.0,11.0,18.0,8.0,19.0,21.0,26.0,2.0,20.0,12.0,21.0,22.0,17.0,23.0,17.0,20.0,19.0,17.0,17.0,20.0,8.0,12.0,16.0,15.0,17.0,19.0,10.0,11.0,23.0
14000US25021442102,1.0,1.0,1.0,11.0,1.0,6.0,1.0,10.0,4.0,6.0,4.0,10.0,11.0,6.0,5.0,5.0,3.0,10.0,4.0,6.0,5.0,3.0,5.0,15.0,1.0,6.0,1.0,1.0,9.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,1.0,14.0,1.0,9.0,4.0,8.0,13.0,6.0,1.0,1.0,10.0,3.0,1.0,3.0,11.0
14000US25021411302,1.0,1.0,1.0,9.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,11.0
14000US25009250100,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,1.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25017354700,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25009205600,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25017353102,3.0,3.0,13.0,3.0,25.0,20.0,3.0,2.0,12.0,3.0,10.0,3.0,16.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,15.0,3.0,3.0,3.0,5.0,3.0,16.0,3.0,3.0,3.0,5.0,3.0,3.0,17.0,4.0,18.0,4.0,13.0,10.0,4.0,17.0,3.0,3.0,20.0,12.0,3.0,16.0
14000US25009201100,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25009269100,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25021417702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25025070200,14.0,9.0,13.0,14.0,13.0,12.0,12.0,16.0,12.0,15.0,8.0,6.0,13.0,13.0,9.0,14.0,14.0,4.0,13.0,14.0,9.0,11.0,9.0,3.0,11.0,11.0,10.0,10.0,18.0,8.0,16.0,9.0,3.0,11.0,14.0,10.0,11.0,12.0,11.0,10.0,11.0,12.0,10.0,4.0,14.0,8.0,8.0,3.0,12.0,14.0,13.0
14000US25021416300,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25025170702,7.0,2.0,3.0,2.0,26.0,16.0,7.0,3.0,23.0,7.0,5.0,7.0,6.0,2.0,6.0,6.0,21.0,5.0,6.0,7.0,14.0,7.0,6.0,7.0,13.0,12.0,2.0,2.0,17.0,7.0,2.0,4.0,7.0,6.0,6.0,17.0,5.0,7.0,8.0,2.0,21.0,10.0,20.0,17.0,2.0,7.0,7.0,2.0,2.0,11.0,24.0
14000US25023524101,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25025081100,22.0,14.0,16.0,10.0,27.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,11.0,10.0,10.0,11.0,13.0,14.0,10.0,10.0,9.0,8.0,10.0,24.0,10.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,11.0,9.0,8.0,15.0,9.0,12.0,14.0,9.0,21.0,14.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0
14000US25009252300,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25025000202,2.0,5.0,2.0,1.0,2.0,2.0,2.0,10.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25017314102,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,1.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25017312000,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,1.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25021400600,3.0,3.0,9.0,3.0,9.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017333400,14.0,9.0,15.0,14.0,15.0,3.0,13.0,16.0,1.0,13.0,8.0,9.0,14.0,10.0,9.0,9.0,10.0,7.0,13.0,1.0,9.0,11.0,9.0,9.0,3.0,9.0,4.0,10.0,2.0,4.0,3.0,9.0,8.0,7.0,8.0,7.0,11.0,10.0,15.0,1.0,7.0,8.0,1.0,1.0,8.0,8.0,8.0,3.0,3.0,14.0,2.0
14000US25025000701,22.0,10.0,11.0,11.0,13.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,11.0,10.0,10.0,11.0,8.0,14.0,10.0,10.0,9.0,8.0,10.0,24.0,10.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,11.0,9.0,8.0,9.0,9.0,12.0,1.0,9.0,21.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0
14000US25025050901,2.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25021422100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25023511100,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25023521202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25009250500,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25021413401,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
